14	1528	55																											
																													
ind	pop	C08		C24		D05		D10		D33		D34		D41		Q02		Q03		Q04		T13		T15		T29		T30	
QUIB23	pop50	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
QUIB24	pop50	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
QUIB25	pop50	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
QUIB26	pop50	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
QUIB27	pop50	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
QUIB28	pop50	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
QUIB29	pop50	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
QUIB30	pop50	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
QUIB31	pop50	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
QUIB32	pop50	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU01	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU02	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU03	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU04	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU05	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU06	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU07	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU08	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU09	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU10	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU11	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU12	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU13	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU14	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU15	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU16	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU17	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU18	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU19	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU20	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU21	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU22	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU23	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU24	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU25	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU26	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU27	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU28	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU29	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU30	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU31	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
THAU32	pop51	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN17	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN18	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN19	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN20	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN21	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN22	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN23	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN24	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN25	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN26	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN27	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN28	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN29	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN30	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN31	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZN32	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZS01	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZS02	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZS03	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZS04	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZS05	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZS07	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZS08	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZS09	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZS10	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZS11	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZS12	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZS13	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZS14	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZS15	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BRZS16	pop52	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD01	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD02	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD03	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD04	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD05	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD06	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD07	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD08	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD09	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD10	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD11	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD12	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD13	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD14	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD15	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD16	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD17	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD18	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD19	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD20	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD21	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD22	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD23	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD24	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD25	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD26	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD27	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD28	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD29	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD30	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD31	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
MTD32	pop53	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPN01	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPN02	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPN03	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPN04	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPN05	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPN06	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPN07	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPN08	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPN09	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPN10	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPN12	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPN13	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPN14	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPN15	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPN16	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS01	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS02	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS03	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS04	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS05	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS06	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS07	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS08	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS09	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS10	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS11	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS12	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS13	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS14	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS15	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
LPS16	pop54	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-01	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-02	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-03	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-04	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-05	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-06	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-07	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-08	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-09	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-10	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-11	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-12	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-13	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-14	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-15	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-16	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-17	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-18	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-19	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-20	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-21	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
BOUZ-22	pop55	137	137	99	99	189	189	212	212	289	289	187	187	106	106	87	87	139	139	138	138	136	136	173	173	175	175	144	144
